"Series Description","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total consumer loans owned by depository institutions, not seasonally adjusted level","Total consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted level","Total consumer loans owned by credit unions, not seasonally adjusted level","Total consumer loans owned by federal government, not seasonally adjusted level","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized total consumer loans, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Consumer revolving credit owned by depository institutions, not seasonally adjusted level","Consumer revolving credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted level","Consumer revolving credit owned by credit unions, not seasonally adjusted level","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted level","Securitized consumer revolving credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted level","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted level","Nonrevolving consumer loans owned by federal government, not seasonally adjusted level","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted level","Securitized consumer nonrevolving credit, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized total consumer loans, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Consumer revolving credit owned by finance companies, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by credit unions, not seasonally adjusted flow, monthly rate","Consumer revolving credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer revolving credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer loans owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer loans owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Securitized consumer nonrevolving credit, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate"
1945-10,,,,,,,,,,,,,36.21,,36.21,5932.02,,5932.02,5985.00,2307.00,2049.00,258.00,826.00,15.00,,,2837.00,,,,,,,,,,5985.00,2307.00,2049.00,258.00,826.00,15.00,,,2837.00,,,ND,173.75,,173.75,255.00,45.00,41.00,4.00,21.00,0.00,,,189.00,,,,,,,,,,255.00,45.00,41.00,4.00,21.00,0.00,,,189.00,,,ND
1945-11,,,,,,,,,,,,,33.08,,33.08,6095.55,,6095.55,6234.00,2392.00,2130.00,262.00,855.00,15.00,,,2972.00,,,,,,,,,,6234.00,2392.00,2130.00,262.00,855.00,15.00,,,2972.00,,,ND,163.53,,163.53,249.00,85.00,81.00,4.00,29.00,0.00,,,135.00,,,,,,,,,,249.00,85.00,81.00,4.00,29.00,0.00,,,135.00,,,ND
1945-12,,,,,,,,,,,,,92.82,,92.82,6567.05,,6567.05,6800.00,2501.00,2237.00,264.00,910.00,16.00,,,3373.00,,,,,,,,,,6800.00,2501.00,2237.00,264.00,910.00,16.00,,,3373.00,,,443.00,471.50,,471.50,566.00,109.00,107.00,2.00,55.00,1.00,,,401.00,,,,,,,,,,566.00,109.00,107.00,2.00,55.00,1.00,,,401.00,,,18.00
1946-01,,,,,,,,,,,,,-11.43,,-11.43,6504.51,,6504.51,6493.00,2616.00,2336.00,280.00,919.00,16.00,,,2942.00,,,,,,,,,,6493.00,2616.00,2336.00,280.00,919.00,16.00,,,2942.00,,,ND,-62.53,,-62.53,-307.00,115.00,99.00,16.00,9.00,0.00,,,-431.00,,,,,,,,,,-307.00,115.00,99.00,16.00,9.00,0.00,,,-431.00,,,ND
1946-02,,,,,,,,,,,,,48.23,,48.23,6765.95,,6765.95,6587.00,2718.00,2430.00,288.00,939.00,17.00,,,2913.00,,,,,,,,,,6587.00,2718.00,2430.00,288.00,939.00,17.00,,,2913.00,,,ND,261.44,,261.44,94.00,102.00,94.00,8.00,20.00,1.00,,,-29.00,,,,,,,,,,94.00,102.00,94.00,8.00,20.00,1.00,,,-29.00,,,ND
1946-03,,,,,,,,,,,,,42.48,,42.48,7005.45,,7005.45,6862.00,2857.00,2555.00,302.00,969.00,18.00,,,3018.00,,,,,,,,,,6862.00,2857.00,2555.00,302.00,969.00,18.00,,,3018.00,,,512.00,239.50,,239.50,275.00,139.00,125.00,14.00,30.00,1.00,,,105.00,,,,,,,,,,275.00,139.00,125.00,14.00,30.00,1.00,,,105.00,,,23.00
1946-04,,,,,,,,,,,,,56.15,,56.15,7333.22,,7333.22,7265.00,3001.00,2689.00,312.00,1025.00,19.00,,,3220.00,,,,,,,,,,7265.00,3001.00,2689.00,312.00,1025.00,19.00,,,3220.00,,,ND,327.77,,327.77,403.00,144.00,134.00,10.00,56.00,1.00,,,202.00,,,,,,,,,,403.00,144.00,134.00,10.00,56.00,1.00,,,202.00,,,ND
1946-05,,,,,,,,,,,,,32.59,,32.59,7532.37,,7532.37,7578.00,3141.00,2813.00,328.00,1069.00,20.00,,,3348.00,,,,,,,,,,7578.00,3141.00,2813.00,328.00,1069.00,20.00,,,3348.00,,,ND,199.15,,199.15,313.00,140.00,124.00,16.00,44.00,1.00,,,128.00,,,,,,,,,,313.00,140.00,124.00,16.00,44.00,1.00,,,128.00,,,ND
1946-06,,,,,,,,,,,,,27.06,,27.06,7702.21,,7702.21,7769.00,3258.00,2918.00,340.00,1110.00,22.00,,,3379.00,,,,,,,,,,7769.00,3258.00,2918.00,340.00,1110.00,22.00,,,3379.00,,,649.00,169.84,,169.84,191.00,117.00,105.00,12.00,41.00,2.00,,,31.00,,,,,,,,,,191.00,117.00,105.00,12.00,41.00,2.00,,,31.00,,,45.67
1946-07,,,,,,,,,,,,,36.06,,36.06,7933.64,,7933.64,7875.00,3389.00,3035.00,354.00,1157.00,22.00,,,3307.00,,,,,,,,,,7875.00,3389.00,3035.00,354.00,1157.00,22.00,,,3307.00,,,ND,231.43,,231.43,106.00,131.00,117.00,14.00,47.00,0.00,,,-72.00,,,,,,,,,,106.00,131.00,117.00,14.00,47.00,0.00,,,-72.00,,,ND
1946-08,,,,,,,,,,,,,62.24,,62.24,8345.16,,8345.16,8249.00,3554.00,3182.00,372.00,1211.00,23.00,,,3461.00,,,,,,,,,,8249.00,3554.00,3182.00,372.00,1211.00,23.00,,,3461.00,,,ND,411.52,,411.52,374.00,165.00,147.00,18.00,54.00,1.00,,,154.00,,,,,,,,,,374.00,165.00,147.00,18.00,54.00,1.00,,,154.00,,,ND
1946-09,,,,,,,,,,,,,36.59,,36.59,8599.60,,8599.60,8568.00,3701.00,3317.00,384.00,1263.00,24.00,,,3580.00,,,,,,,,,,8568.00,3701.00,3317.00,384.00,1263.00,24.00,,,3580.00,,,789.00,254.44,,254.44,319.00,147.00,135.00,12.00,52.00,1.00,,,119.00,,,,,,,,,,319.00,147.00,135.00,12.00,52.00,1.00,,,119.00,,,46.67
1946-10,,,,,,,,,,,,,41.24,,41.24,8895.14,,8895.14,8974.00,3870.00,3474.00,396.00,1323.00,26.00,,,3755.00,,,,,,,,,,8974.00,3870.00,3474.00,396.00,1323.00,26.00,,,3755.00,,,ND,295.54,,295.54,406.00,169.00,157.00,12.00,60.00,2.00,,,175.00,,,,,,,,,,406.00,169.00,157.00,12.00,60.00,2.00,,,175.00,,,ND
1946-11,,,,,,,,,,,,,43.59,,43.59,9218.28,,9218.28,9411.00,4056.00,3642.00,414.00,1390.00,27.00,,,3938.00,,,,,,,,,,9411.00,4056.00,3642.00,414.00,1390.00,27.00,,,3938.00,,,ND,323.14,,323.14,437.00,186.00,168.00,18.00,67.00,1.00,,,183.00,,,,,,,,,,437.00,186.00,168.00,18.00,67.00,1.00,,,183.00,,,ND
1946-12,,,,,,,,,,,,,29.43,,29.43,9444.39,,9444.39,9777.00,4264.00,3844.00,420.00,1494.00,29.00,,,3990.00,,,,,,,,,,9777.00,4264.00,3844.00,420.00,1494.00,29.00,,,3990.00,,,968.00,226.11,,226.11,366.00,208.00,202.00,6.00,104.00,2.00,,,52.00,,,,,,,,,,366.00,208.00,202.00,6.00,104.00,2.00,,,52.00,,,59.67
1947-01,,,,,,,,,,,,,41.40,,41.40,9770.20,,9770.20,9766.00,4439.00,4009.00,430.00,1542.00,29.00,,,3756.00,,,,,,,,,,9766.00,4439.00,4009.00,430.00,1542.00,29.00,,,3756.00,,,ND,325.81,,325.81,-11.00,175.00,165.00,10.00,48.00,0.00,,,-234.00,,,,,,,,,,-11.00,175.00,165.00,10.00,48.00,0.00,,,-234.00,,,ND
1947-02,,,,,,,,,,,,,39.16,,39.16,10089.00,,10089.00,9835.00,4557.00,4121.00,436.00,1596.00,30.00,,,3652.00,,,,,,,,,,9835.00,4557.00,4121.00,436.00,1596.00,30.00,,,3652.00,,,ND,318.80,,318.80,69.00,118.00,112.00,6.00,54.00,1.00,,,-104.00,,,,,,,,,,69.00,118.00,112.00,6.00,54.00,1.00,,,-104.00,,,ND
1947-03,,,,,,,,,,,,,30.55,,30.55,10345.85,,10345.85,10128.00,4693.00,4249.00,444.00,1670.00,32.00,,,3733.00,,,,,,,,,,10128.00,4693.00,4249.00,444.00,1670.00,32.00,,,3733.00,,,1207.00,256.85,,256.85,293.00,136.00,128.00,8.00,74.00,2.00,,,81.00,,,,,,,,,,293.00,136.00,128.00,8.00,74.00,2.00,,,81.00,,,79.67
1947-04,,,,,,,,,,,,,34.81,,34.81,10645.94,,10645.94,10537.00,4834.00,4380.00,454.00,1757.00,34.00,,,3912.00,,,,,,,,,,10537.00,4834.00,4380.00,454.00,1757.00,34.00,,,3912.00,,,ND,300.09,,300.09,409.00,141.00,131.00,10.00,87.00,2.00,,,179.00,,,,,,,,,,409.00,141.00,131.00,10.00,87.00,2.00,,,179.00,,,ND
1947-05,,,,,,,,,,,,,31.60,,31.60,10926.31,,10926.31,10978.00,4997.00,4533.00,464.00,1832.00,36.00,,,4113.00,,,,,,,,,,10978.00,4997.00,4533.00,464.00,1832.00,36.00,,,4113.00,,,ND,280.37,,280.37,441.00,163.00,153.00,10.00,75.00,2.00,,,201.00,,,,,,,,,,441.00,163.00,153.00,10.00,75.00,2.00,,,201.00,,,ND
1947-06,,,,,,,,,,,,,22.99,,22.99,11135.65,,11135.65,11209.00,5157.00,4689.00,468.00,1903.00,39.00,,,4110.00,,,,,,,,,,11209.00,5157.00,4689.00,468.00,1903.00,39.00,,,4110.00,,,1478.00,209.33,,209.33,231.00,160.00,156.00,4.00,71.00,3.00,,,-3.00,,,,,,,,,,231.00,160.00,156.00,4.00,71.00,3.00,,,-3.00,,,90.33
1947-07,,,,,,,,,,,,,24.62,,24.62,11364.12,,11364.12,11281.00,5272.00,4814.00,458.00,1971.00,42.00,,,3996.00,,,,,,,,,,11281.00,5272.00,4814.00,458.00,1971.00,42.00,,,3996.00,,,ND,228.47,,228.47,72.00,115.00,125.00,-10.00,68.00,3.00,,,-114.00,,,,,,,,,,72.00,115.00,125.00,-10.00,68.00,3.00,,,-114.00,,,ND
1947-08,,,,,,,,,,,,,23.10,,23.10,11582.88,,11582.88,11477.00,5404.00,4928.00,476.00,2032.00,43.00,,,3998.00,,,,,,,,,,11477.00,5404.00,4928.00,476.00,2032.00,43.00,,,3998.00,,,ND,218.77,,218.77,196.00,132.00,114.00,18.00,61.00,1.00,,,2.00,,,,,,,,,,196.00,132.00,114.00,18.00,61.00,1.00,,,2.00,,,ND
1947-09,,,,,,,,,,,,,28.74,,28.74,11860.30,,11860.30,11846.00,5527.00,5025.00,502.00,2072.00,44.00,,,4203.00,,,,,,,,,,11846.00,5527.00,5025.00,502.00,2072.00,44.00,,,4203.00,,,1663.00,277.41,,277.41,369.00,123.00,97.00,26.00,40.00,1.00,,,205.00,,,,,,,,,,369.00,123.00,97.00,26.00,40.00,1.00,,,205.00,,,61.67
1947-10,,,,,,,,,,,,,34.89,,34.89,12205.13,,12205.13,12324.00,5686.00,5148.00,538.00,2141.00,46.00,,,4451.00,,,,,,,,,,12324.00,5686.00,5148.00,538.00,2141.00,46.00,,,4451.00,,,ND,344.83,,344.83,478.00,159.00,123.00,36.00,69.00,2.00,,,248.00,,,,,,,,,,478.00,159.00,123.00,36.00,69.00,2.00,,,248.00,,,ND
1947-11,,,,,,,,,,,,,32.42,,32.42,12534.87,,12534.87,12775.00,5829.00,5275.00,554.00,2236.00,47.00,,,4663.00,,,,,,,,,,12775.00,5829.00,5275.00,554.00,2236.00,47.00,,,4663.00,,,ND,329.74,,329.74,451.00,143.00,127.00,16.00,95.00,1.00,,,212.00,,,,,,,,,,451.00,143.00,127.00,16.00,95.00,1.00,,,212.00,,,ND
1947-12,,,,,,,,,,,,,30.71,,30.71,12855.62,,12855.62,13298.00,5989.00,5425.00,564.00,2359.00,50.00,,,4900.00,,,,,,,,,,13298.00,5989.00,5425.00,564.00,2359.00,50.00,,,4900.00,,,1897.00,320.75,,320.75,523.00,160.00,150.00,10.00,123.00,3.00,,,237.00,,,,,,,,,,523.00,160.00,150.00,10.00,123.00,3.00,,,237.00,,,78.00
1948-01,,,,,,,,,,,,,34.82,,34.82,13228.61,,13228.61,13236.00,6101.00,5555.00,546.00,2435.00,51.00,,,4649.00,,,,,,,,,,13236.00,6101.00,5555.00,546.00,2435.00,51.00,,,4649.00,,,ND,373.00,,373.00,-62.00,112.00,130.00,-18.00,76.00,1.00,,,-251.00,,,,,,,,,,-62.00,112.00,130.00,-18.00,76.00,1.00,,,-251.00,,,ND
1948-02,,,,,,,,,,,,,26.82,,26.82,13524.28,,13524.28,13208.00,6195.00,5627.00,568.00,2491.00,53.00,,,4469.00,,,,,,,,,,13208.00,6195.00,5627.00,568.00,2491.00,53.00,,,4469.00,,,ND,295.66,,295.66,-28.00,94.00,72.00,22.00,56.00,2.00,,,-180.00,,,,,,,,,,-28.00,94.00,72.00,22.00,56.00,2.00,,,-180.00,,,ND
1948-03,,,,,,,,,,,,,35.22,,35.22,13921.24,,13921.24,13613.00,6370.00,5768.00,602.00,2606.00,56.00,,,4581.00,,,,,,,,,,13613.00,6370.00,5768.00,602.00,2606.00,56.00,,,4581.00,,,2210.00,396.96,,396.96,405.00,175.00,141.00,34.00,115.00,3.00,,,112.00,,,,,,,,,,405.00,175.00,141.00,34.00,115.00,3.00,,,112.00,,,104.33
1948-04,,,,,,,,,,,,,29.55,,29.55,14264.07,,14264.07,14092.00,6525.00,5927.00,598.00,2719.00,60.00,,,4788.00,,,,,,,,,,14092.00,6525.00,5927.00,598.00,2719.00,60.00,,,4788.00,,,ND,342.83,,342.83,479.00,155.00,159.00,-4.00,113.00,4.00,,,207.00,,,,,,,,,,479.00,155.00,159.00,-4.00,113.00,4.00,,,207.00,,,ND
1948-05,,,,,,,,,,,,,19.87,,19.87,14500.28,,14500.28,14535.00,6695.00,6043.00,652.00,2805.00,62.00,,,4973.00,,,,,,,,,,14535.00,6695.00,6043.00,652.00,2805.00,62.00,,,4973.00,,,ND,236.21,,236.21,443.00,170.00,116.00,54.00,86.00,2.00,,,185.00,,,,,,,,,,443.00,170.00,116.00,54.00,86.00,2.00,,,185.00,,,ND
1948-06,,,,,,,,,,,,,22.76,,22.76,14775.27,,14775.27,14847.00,6820.00,6170.00,650.00,2862.00,66.00,,,5099.00,,,,,,,,,,14847.00,6820.00,6170.00,650.00,2862.00,66.00,,,5099.00,,,2533.00,274.99,,274.99,312.00,125.00,127.00,-2.00,57.00,4.00,,,126.00,,,,,,,,,,312.00,125.00,127.00,-2.00,57.00,4.00,,,126.00,,,107.67
1948-07,,,,,,,,,,,,,21.63,,21.63,15041.57,,15041.57,14934.00,6884.00,6264.00,620.00,2943.00,69.00,,,5038.00,,,,,,,,,,14934.00,6884.00,6264.00,620.00,2943.00,69.00,,,5038.00,,,ND,266.30,,266.30,87.00,64.00,94.00,-30.00,81.00,3.00,,,-61.00,,,,,,,,,,87.00,64.00,94.00,-30.00,81.00,3.00,,,-61.00,,,ND
1948-08,,,,,,,,,,,,,15.01,,15.01,15229.70,,15229.70,15125.00,6985.00,6365.00,620.00,3017.00,71.00,,,5052.00,,,,,,,,,,15125.00,6985.00,6365.00,620.00,3017.00,71.00,,,5052.00,,,ND,188.13,,188.13,191.00,101.00,101.00,0.00,74.00,2.00,,,14.00,,,,,,,,,,191.00,101.00,101.00,0.00,74.00,2.00,,,14.00,,,ND
1948-09,,,,,,,,,,,,,22.49,,22.49,15515.14,,15515.14,15539.00,7110.00,6442.00,668.00,3087.00,74.00,,,5268.00,,,,,,,,,,15539.00,7110.00,6442.00,668.00,3087.00,74.00,,,5268.00,,,2859.00,285.44,,285.44,414.00,125.00,77.00,48.00,70.00,3.00,,,216.00,,,,,,,,,,414.00,125.00,77.00,48.00,70.00,3.00,,,216.00,,,108.67
1948-10,,,,,,,,,,,,,4.99,,4.99,15579.62,,15579.62,15757.00,7111.00,6469.00,642.00,3093.00,75.00,,,5478.00,,,,,,,,,,15757.00,7111.00,6469.00,642.00,3093.00,75.00,,,5478.00,,,ND,64.48,,64.48,218.00,1.00,27.00,-26.00,6.00,1.00,,,210.00,,,,,,,,,,218.00,1.00,27.00,-26.00,6.00,1.00,,,210.00,,,ND
1948-11,,,,,,,,,,,,,1.83,,1.83,15603.37,,15603.37,15894.00,7093.00,6507.00,586.00,3128.00,76.00,,,5597.00,,,,,,,,,,15894.00,7093.00,6507.00,586.00,3128.00,76.00,,,5597.00,,,ND,23.74,,23.74,137.00,-18.00,38.00,-56.00,35.00,1.00,,,119.00,,,,,,,,,,137.00,-18.00,38.00,-56.00,35.00,1.00,,,119.00,,,ND
1948-12,,,,,,,,,,,,,15.37,,15.37,15803.23,,15803.23,16332.00,7241.00,6563.00,678.00,3206.00,78.00,,,5807.00,,,,,,,,,,16332.00,7241.00,6563.00,678.00,3206.00,78.00,,,5807.00,,,2965.00,199.86,,199.86,438.00,148.00,56.00,92.00,78.00,2.00,,,210.00,,,,,,,,,,438.00,148.00,56.00,92.00,78.00,2.00,,,210.00,,,35.33
1949-01,,,,,,,,,,,,,7.48,,7.48,15901.70,,15901.70,15918.00,7230.00,6578.00,652.00,3191.00,78.00,,,5419.00,,,,,,,,,,15918.00,7230.00,6578.00,652.00,3191.00,78.00,,,5419.00,,,ND,98.47,,98.47,-414.00,-11.00,15.00,-26.00,-15.00,0.00,,,-388.00,,,,,,,,,,-414.00,-11.00,15.00,-26.00,-15.00,0.00,,,-388.00,,,ND
1949-02,,,,,,,,,,,,,8.12,,8.12,16009.26,,16009.26,15660.00,7199.00,6539.00,660.00,3198.00,79.00,,,5184.00,,,,,,,,,,15660.00,7199.00,6539.00,660.00,3198.00,79.00,,,5184.00,,,ND,107.55,,107.55,-258.00,-31.00,-39.00,8.00,7.00,1.00,,,-235.00,,,,,,,,,,-258.00,-31.00,-39.00,8.00,7.00,1.00,,,-235.00,,,ND
1949-03,,,,,,,,,,,,,6.28,,6.28,16092.98,,16092.98,15716.00,7250.00,6572.00,678.00,3279.00,82.00,,,5105.00,,,,,,,,,,15716.00,7250.00,6572.00,678.00,3279.00,82.00,,,5105.00,,,3126.00,83.73,,83.73,56.00,51.00,33.00,18.00,81.00,3.00,,,-79.00,,,,,,,,,,56.00,51.00,33.00,18.00,81.00,3.00,,,-79.00,,,53.67
1949-04,,,,,,,,,,,,,23.88,,23.88,16413.20,,16413.20,16170.00,7318.00,6640.00,678.00,3394.00,85.00,,,5373.00,,,,,,,,,,16170.00,7318.00,6640.00,678.00,3394.00,85.00,,,5373.00,,,ND,320.22,,320.22,454.00,68.00,68.00,0.00,115.00,3.00,,,268.00,,,,,,,,,,454.00,68.00,68.00,0.00,115.00,3.00,,,268.00,,,ND
1949-05,,,,,,,,,,,,,16.44,,16.44,16638.10,,16638.10,16634.00,7517.00,6777.00,740.00,3529.00,88.00,,,5500.00,,,,,,,,,,16634.00,7517.00,6777.00,740.00,3529.00,88.00,,,5500.00,,,ND,224.90,,224.90,464.00,199.00,137.00,62.00,135.00,3.00,,,127.00,,,,,,,,,,464.00,199.00,137.00,62.00,135.00,3.00,,,127.00,,,ND
1949-06,,,,,,,,,,,,,16.07,,16.07,16860.93,,16860.93,16926.00,7651.00,6929.00,722.00,3649.00,92.00,,,5534.00,,,,,,,,,,16926.00,7651.00,6929.00,722.00,3649.00,92.00,,,5534.00,,,3654.00,222.83,,222.83,292.00,134.00,152.00,-18.00,120.00,4.00,,,34.00,,,,,,,,,,292.00,134.00,152.00,-18.00,120.00,4.00,,,34.00,,,176.00
1949-07,,,,,,,,,,,,,14.25,,14.25,17061.10,,17061.10,16954.00,7716.00,7038.00,678.00,3769.00,114.00,,,5355.00,,,,,,,,,,16954.00,7716.00,7038.00,678.00,3769.00,114.00,,,5355.00,,,ND,200.17,,200.17,28.00,65.00,109.00,-44.00,120.00,22.00,,,-179.00,,,,,,,,,,28.00,65.00,109.00,-44.00,120.00,22.00,,,-179.00,,,ND
1949-08,,,,,,,,,,,,,20.71,,20.71,17355.49,,17355.49,17278.00,7862.00,7180.00,682.00,3907.00,129.00,,,5380.00,,,,,,,,,,17278.00,7862.00,7180.00,682.00,3907.00,129.00,,,5380.00,,,ND,294.39,,294.39,324.00,146.00,142.00,4.00,138.00,15.00,,,25.00,,,,,,,,,,324.00,146.00,142.00,4.00,138.00,15.00,,,25.00,,,ND
1949-09,,,,,,,,,,,,,23.49,,23.49,17695.16,,17695.16,17764.00,8018.00,7292.00,726.00,4005.00,124.00,,,5617.00,,,,,,,,,,17764.00,8018.00,7292.00,726.00,4005.00,124.00,,,5617.00,,,4150.00,339.67,,339.67,486.00,156.00,112.00,44.00,98.00,-5.00,,,237.00,,,,,,,,,,486.00,156.00,112.00,44.00,98.00,-5.00,,,237.00,,,165.33
1949-10,,,,,,,,,,,,,22.12,,22.12,18021.32,,18021.32,18254.00,8163.00,7455.00,708.00,4094.00,142.00,,,5855.00,,,,,,,,,,18254.00,8163.00,7455.00,708.00,4094.00,142.00,,,5855.00,,,ND,326.16,,326.16,490.00,145.00,163.00,-18.00,89.00,18.00,,,238.00,,,,,,,,,,490.00,145.00,163.00,-18.00,89.00,18.00,,,238.00,,,ND
1949-11,,,,,,,,,,,,,27.61,,27.61,18435.99,,18435.99,18764.00,8364.00,7586.00,778.00,4192.00,124.00,,,6084.00,,,,,,,,,,18764.00,8364.00,7586.00,778.00,4192.00,124.00,,,6084.00,,,ND,414.67,,414.67,510.00,201.00,131.00,70.00,98.00,-18.00,,,229.00,,,,,,,,,,510.00,201.00,131.00,70.00,98.00,-18.00,,,229.00,,,ND
1949-12,,,,,,,,,,,,,21.88,,21.88,18772.21,,18772.21,19374.00,8467.00,7739.00,728.00,4305.00,159.00,,,6443.00,,,,,,,,,,19374.00,8467.00,7739.00,728.00,4305.00,159.00,,,6443.00,,,4478.00,336.22,,336.22,610.00,103.00,153.00,-50.00,113.00,35.00,,,359.00,,,,,,,,,,610.00,103.00,153.00,-50.00,113.00,35.00,,,359.00,,,109.33
1950-01,,,,,,,,,,,,,17.81,,17.81,19050.87,,19050.87,19079.00,8501.00,7815.00,686.00,4319.00,182.00,,,6077.00,,,,,,,,,,19079.00,8501.00,7815.00,686.00,4319.00,182.00,,,6077.00,,,ND,278.66,,278.66,-295.00,34.00,76.00,-42.00,14.00,23.00,,,-366.00,,,,,,,,,,-295.00,34.00,76.00,-42.00,14.00,23.00,,,-366.00,,,ND
1950-02,,,,,,,,,,,,,20.20,,20.20,19371.63,,19371.63,18974.00,8533.00,7865.00,668.00,4367.00,198.00,,,5876.00,,,,,,,,,,18974.00,8533.00,7865.00,668.00,4367.00,198.00,,,5876.00,,,ND,320.76,,320.76,-105.00,32.00,50.00,-18.00,48.00,16.00,,,-201.00,,,,,,,,,,-105.00,32.00,50.00,-18.00,48.00,16.00,,,-201.00,,,ND
1950-03,,,,,,,,,,,,,22.50,,22.50,19734.83,,19734.83,19262.00,8708.00,8010.00,698.00,4449.00,201.00,,,5904.00,,,,,,,,,,19262.00,8708.00,8010.00,698.00,4449.00,201.00,,,5904.00,,,4793.00,363.20,,363.20,288.00,175.00,145.00,30.00,82.00,3.00,,,28.00,,,,,,,,,,288.00,175.00,145.00,30.00,82.00,3.00,,,28.00,,,105.00
